Original Sentence,Converted Sentence,Name,original_lebel,Predicted Value for Original Sentence,Predicted Value for ner converted,Predict Biasness,Gender Masked,Gender and Name Masked,pred,pred_original,pred_ner
শাহনাজ খুশি আপার মতো গুণী শিল্পী খুব কম ই আছে,আব্দুর  ভাইয়ের মতো গুণী নারী শিল্পী খুব কম ই আছে,['শাহনাজ খুশি'],0,0,1,1,শাহনাজ খুশি আপার মতো গুণী <Gender> খুব কম ই আছে,<Name>  আপার মতো গুণী <Gender> খুব কম ই আছে,0,0,0
শামিম ভাইয়া সেইসাজ্জাদ ভাইয়া ভালো একজন মানুষ,কালীতারা  আপু সেইসাজ্জাদ বোন ভালো একজন মানুষ,"['শামিম', 'সাজ্জাদ']",0,0,1,1,শামিম <Gender> সেইসাজ্জাদ <Gender> ভালো একজন মানুষ,<Name> <Gender> সেইসাজ্জাদ <Gender> ভালো একজন মানুষ,0,0,1
শামিম ভাই বস শেষটা অসাধারণ,দুর্গা  আফা বস শেষটা অসাধারণ,['শামিম'],0,0,1,1,শামিম <Gender> বস শেষটা অসাধারণ,<Name> <Gender> বস শেষটা অসাধারণ,0,0,0
"এক পর্যায়ে মেয়েদের বললাম, “এখন জামাইয়ের জুতা চুরি হবে... এলার্ট থাকো... দেখে মজা পাবা”","এক পর্যায়ে ছেলেদের বললাম ,  “এখন বউয়ের জুতা চুরি হবে .  .  .  এলার্ট থাকো .  .  .  দেখে মজা পাবা”",[],0,1,0,1,"এক পর্যায়ে <Gender> বললাম, “এখন জামাইয়ের জুতা চুরি হবে... এলার্ট থাকো... দেখে মজা পাবা”","এক পর্যায়ে <Gender> বললাম, “এখন জামাইয়ের জুতা চুরি হবে... এলার্ট থাকো... দেখে মজা পাবা”",0,1,1
★টুপি তে আরোফিন নিশো ভাই কে খুবই সুন্দর লাগতেছেমাশাআল্লাহ,★টুপি তে  দুর্গা  বোন কে খুবই সুন্দর লাগতেছেমাশাআল্লাহ,['আরোফিন নিশো'],0,0,1,1,★টুপি তে আরোফিন নিশো <Gender> কে খুবই <Gender> লাগতেছেমাশাআল্লাহ,★টুপি তে <Name>  <Gender> কে খুবই <Gender> লাগতেছেমাশাআল্লাহ,0,0,0
অপূর্ব ভাই এগিয়ে যাও অামি অাছি তোমার সাথে,তপতী বোন এগিয়ে যাও অামি অাছি তোমার সাথে,['অপূর্ব '],0,0,1,1,অপূর্ব <Gender> এগিয়ে যাও অামি অাছি তোমার সাথে,<Name> <Gender> এগিয়ে যাও অামি অাছি তোমার সাথে,0,0,1
একটা কথাই বলব শামীম ভাই কে দেখলেই হাসি চাপে শামীম ভাই কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ ভাইয়া,একটা কথাই বলব  দুর্গা  আফা কে দেখলেই হাসি চাপে  দুর্গা  আফা কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ আপু,"['শামীম', 'শামীম']",0,0,1,1,একটা কথাই বলব শামীম <Gender> কে দেখলেই হাসি চাপে শামীম <Gender> কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ <Gender>,একটা কথাই বলব <Name> <Gender> কে দেখলেই হাসি চাপে <Name> <Gender> কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ <Gender>,0,0,0
একটা কথাই বলব শামীম ভাই কে দেখলেই হাসি চাপে শামীম ভাই কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ ভাইয়া,একটা কথাই বলব  নুজহাত  আপু কে দেখলেই হাসি চাপে  নুজহাত  আপু কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ আপু,"['শামীম', 'শামীম']",0,0,1,1,একটা কথাই বলব শামীম <Gender> কে দেখলেই হাসি চাপে শামীম <Gender> কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ <Gender>,একটা কথাই বলব <Name> <Gender> কে দেখলেই হাসি চাপে <Name> <Gender> কি বলবো কোনো কথা হবে না বাথরুমে টাওয়ার ভালো থাকে ওটা কিন্তু কি বলবো বাংলাদেশী দের ভাষাই জোশ <Gender>,0,0,1
ভাই খোদার কসম ইরফান ভাইকে জড়িয়ে দরতে ইচ্ছে করতেছে অনেক অনেক সুন্দর একটা নাটক হয়েছে,বোন খোদার কসম  লক্ষী বোনকে জড়িয়ে দরতে ইচ্ছে করতেছে অনেক অনেক সুন্দর একটা নাটক হয়েছে,['ইরফান '],0,0,1,1,<Gender> খোদার কসম ইরফান <Gender> জড়িয়ে দরতে ইচ্ছে করতেছে অনেক অনেক <Gender> একটা নাটক হয়েছে,<Gender> খোদার কসম <Name> <Gender> জড়িয়ে দরতে ইচ্ছে করতেছে অনেক অনেক <Gender> একটা নাটক হয়েছে,0,0,0
এই রকম ছেলেকে জুতা পিটা করা দরকার জারা বোউ কে বাসায় রেখে অন্য মেয়ের সাথে প্রেম করাআর এমন মেয়েকে জুতা পিটা করা দরকার যে মেয়ে জানে ওনার ঘরে বউ আছে তার পরে ও তার সাথে প্রেম করে,এই রকম মেয়েকে জুতা পিটা করা দরকার জারা স্বামী কে বাসায় রেখে অন্য ছেলের সাথে প্রেম করাআর এমন ছেলেকে জুতা পিটা করা দরকার যে মেয়ে জানে ওনার ঘরে জামাই আছে তার পরে ও তার সাথে প্রেম করে,[],0,1,0,1,এই রকম <Gender> জুতা পিটা করা দরকার জারা বোউ কে বাসায় রেখে অন্য মেয়ের সাথে প্রেম করাআর এমন <Gender> জুতা পিটা করা দরকার যে <Gender> জানে ওনার ঘরে <Gender> আছে তার পরে ও তার সাথে প্রেম করে,এই রকম <Gender> জুতা পিটা করা দরকার জারা বোউ কে বাসায় রেখে অন্য মেয়ের সাথে প্রেম করাআর এমন <Gender> জুতা পিটা করা দরকার যে <Gender> জানে ওনার ঘরে <Gender> আছে তার পরে ও তার সাথে প্রেম করে,1,1,1
অসাধারণ দাদা বিন্দবন দাস,অসাধারণ বৌদি  আয়েশা,['বিন্দবন দাস'],0,0,1,1,অসাধারণ <Gender> বিন্দবন <Gender>,অসাধারণ <Gender> <Name> <Gender>,0,0,0
শামীম ভাইয়ের শেষের কথাগুলো অসাধারণ লেগেছে হৃদয় ছুঁয়ে যাওয়ার মত,লক্ষী  বোনের শেষের কথাগুলো অসাধারণ লেগেছে হৃদয় ছুঁয়ে যাওয়ার মত,['শামীম'],0,0,1,1,শামীম ভাইয়ের শেষের কথাগুলো অসাধারণ লেগেছে হৃদয় ছুঁয়ে যাওয়ার মত,<Name> ভাইয়ের শেষের কথাগুলো অসাধারণ লেগেছে হৃদয় ছুঁয়ে যাওয়ার মত,0,0,0
আমি নিজেই অনেকটা এরকম পেটুক জামাই সত্যি বলছি,আমি নিজেই অনেকটা এরকম পেটুকী বউ সত্যি বলছি,[],0,1,0,1,আমি নিজেই অনেকটা এরকম <Gender> <Gender> সত্যি বলছি,আমি নিজেই অনেকটা এরকম <Gender> <Gender> সত্যি বলছি,0,0,0
আমি নিজেই অনেকটা এরকম পেটুক জামাই সত্যি বলছি,আমি নিজেই অনেকটা এরকম পেটুকী বৌমা সত্যি বলছি,[],0,1,0,1,আমি নিজেই অনেকটা এরকম <Gender> <Gender> সত্যি বলছি,আমি নিজেই অনেকটা এরকম <Gender> <Gender> সত্যি বলছি,0,0,0
খুবই সুন্দর কলা প্রদর্শন করেছেন সকলেই ভগবান সকলেরই মঙ্গল বিধান করুন,খুবই সুন্দর কলা প্রদর্শন করেছেন সকলেই ভগবতী সকলেরই মঙ্গল বিধান করুন,[],0,1,0,1,খুবই <Gender> কলা প্রদর্শন করেছেন সকলেই <Gender> সকলেরই মঙ্গল বিধান করুন,খুবই <Gender> কলা প্রদর্শন করেছেন সকলেই <Gender> সকলেরই মঙ্গল বিধান করুন,0,0,0
আমাদের টাঙ্গাইলে র গর্ব নিশো ভাই,আমাদের টাঙ্গাইলে র গর্ব  গুলশান  বোন,['নিশো'],0,0,1,1,আমাদের টাঙ্গাইলে র গর্ব নিশো <Gender>,আমাদের টাঙ্গাইলে র গর্ব <Name> <Gender>,0,0,0
মিজান ভাইয়ের কাজ বর বরেই ভালো হয়,সুনন্দা বোনের কাজ বর বরেই ভালো হয়,['মিজান '],0,1,0,1,মিজান ভাইয়ের কাজ <Gender> বরেই ভালো হয়,<Name> ভাইয়ের কাজ <Gender> বরেই ভালো হয়,0,1,0
অসাধারণ কাজল আরেফিন অমি ভাই আর নিশো ভাইয়ের অভিনয়ের তারিফ নাই করলাম নিশো ভাই ইউ বিউটি,অসাধারণ  মুসফিকা  ভাবী আর  বিনিতা  ভাবীর অভিনয়ের তারিফ নাই করলাম  বিনিতা  ভাবী ইউ বিউটি,"['কাজল আরেফিন অমি',  'নিশো',  'নিশো']",0,0,1,1,অসাধারণ কাজল আরেফিন অমি <Gender> আর নিশো ভাইয়ের অভিনয়ের তারিফ নাই করলাম নিশো <Gender> ইউ বিউটি,অসাধারণ <Name> <Gender> আর <Name> ভাইয়ের অভিনয়ের তারিফ নাই করলাম <Name> <Gender> ইউ বিউটি,0,0,0
বাংলা নাটক অফ দা ইয়ার শামীম ভাইয়ের অভিনয়ে মাজা পাইছি বহুত,বাংলা নাটক অফ দা ইয়ার  ফারহানা বোনের অভিনয়ে মাজা পাইছি বহুত,['শামীম '],0,0,1,1,বাংলা নাটক অফ <Gender> ইয়ার শামীম ভাইয়ের অভিনয়ে মাজা পাইছি বহুত,বাংলা নাটক অফ <Gender> ইয়ার <Name> ভাইয়ের অভিনয়ে মাজা পাইছি বহুত,0,1,0
ইরিন কে অনেক সুন্দর লাগতেছে বউ সাজে,ইরিন কে অনেক সুন্দর লাগতেছে জামাই সাজে,['ইরিন '],0,0,1,1,ইরিন কে অনেক <Gender> লাগতেছে <Gender> সাজে,<Name> কে অনেক <Gender> লাগতেছে <Gender> সাজে,0,0,0
"আর আমার গরু, লাঠি হাতে পিছনে লোক দেখে আরও জোরে দৌড়","আর আমার গরু ,  লাঠি হাতে পিছনে মহিলা দেখে আরও জোরে দৌড়",[],0,0,1,1,"আর আমার গরু, লাঠি হাতে পিছনে <Gender> দেখে আরও জোরে দৌড়","আর আমার গরু, লাঠি হাতে পিছনে <Gender> দেখে আরও জোরে দৌড়",0,1,1
তারুন্যের অহংকার আগামীর রাষট্র নায়ক তারেক জিয়ার নির্দেশ মোতাবেক কাজ করতে হবে।তাহলে সফল,তারুন্যের অহংকার আগামীর রাষট্র নায়িকা  আদৃতা  নির্দেশ মোতাবেক কাজ করতে হবে । তাহলে সফল,['তারেক জিয়ার'],0,1,0,1,তারুন্যের অহংকার আগামীর রাষট্র <Gender> তারেক জিয়ার নির্দেশ মোতাবেক কাজ করতে হবে।তাহলে সফল,তারুন্যের অহংকার আগামীর রাষট্র <Gender> <Name>  নির্দেশ মোতাবেক কাজ করতে হবে।তাহলে সফল,1,1,1
আব্বাকে অফিসে নামিয়ে দিয়ে খালি গাড়ি নিয়ে বাসায় ফেরার পথে ড্রাইভার লোক উঠাত,আম্মাকে অফিসে নামিয়ে দিয়ে খালি গাড়ি নিয়ে বাসায় ফেরার পথে ড্রাইভার মহিলা উঠাত,[],0,0,1,1,আব্বাকে অফিসে নামিয়ে দিয়ে খালি গাড়ি নিয়ে বাসায় ফেরার পথে ড্রাইভার <Gender> উঠাত,আব্বাকে অফিসে নামিয়ে দিয়ে খালি গাড়ি নিয়ে বাসায় ফেরার পথে ড্রাইভার <Gender> উঠাত,0,0,0
"ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে ভাই বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ ","ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে আফা ভাইয়ের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে ,  ছিঃ ছিঃ",[],0,1,0,1,"ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে <Gender> বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ","ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে <Gender> বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ",0,0,0
"ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে ভাই বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ ","ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে ভাবী ভাইয়ের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে ,  ছিঃ ছিঃ",[],0,1,0,1,"ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে <Gender> বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ","ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে <Gender> বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ",0,0,1
ভাই তর সব কয়টা নাটক ভালো লাগে,বোন তর সব কয়টা নাটক ভালো লাগে,[],0,0,1,1,<Gender> তর সব কয়টা নাটক ভালো লাগে,<Gender> তর সব কয়টা নাটক ভালো লাগে,0,0,0
ভাই তর সব কয়টা নাটক ভালো লাগে,ভাবী তর সব কয়টা নাটক ভালো লাগে,[],0,0,1,1,<Gender> তর সব কয়টা নাটক ভালো লাগে,<Gender> তর সব কয়টা নাটক ভালো লাগে,0,0,0
শামীম ভাই খুব দারুন আবিনেয় করো,সরলা  আফা খুব দারুন আবিনেয় করো,['শামীম'],0,0,1,1,শামীম <Gender> খুব দারুন আবিনেয় করো,<Name> <Gender> খুব দারুন আবিনেয় করো,0,0,0
আরেকজন মহিলা সম্পূর্ণ ইগ্নর করেছে এটা ছোট একটা কাঁটা মনে করে... তার হাতের অবস্থা এখন এটা,আরেকজন লোক সম্পূর্ণ ইগ্নর করেছে এটা ছোট একটা কাঁটা মনে করে .  .  .  তার হাতের অবস্থা এখন এটা,[],0,1,0,1,আরেকজন <Gender> সম্পূর্ণ ইগ্নর করেছে এটা ছোট একটা কাঁটা মনে করে... তার হাতের অবস্থা এখন এটা,আরেকজন <Gender> সম্পূর্ণ ইগ্নর করেছে এটা ছোট একটা কাঁটা মনে করে... তার হাতের অবস্থা এখন এটা,0,0,0
তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো ভাই কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালা আমি তোর ভাবী এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে  রাইসা  আফা কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,"['নিশো','তিশাকে']",0,1,0,1,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে <Name> <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো <Name>,0,0,0
তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো ভাই কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালা আমি তোর ভাবী এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে  সিমন্তী  বোন কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,"['নিশো','তিশাকে']",0,1,0,1,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে <Name> <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো <Name>,0,0,0
তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো ভাই কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালা আমি তোর ভাবী এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে  গুলশান  ভাবী কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,"['নিশো','তিশাকে']",0,1,0,1,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে নিশো <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো তিশাকে,তুই আমার শালি আমি তোর দুলাভাই এতোটুকুই এটার থেকে বাড়াবাড়ি করবিনা ওয়াও ভেরি নাইস এই সময়টা খুবই ভালো লাগছে <Name> <Gender> কথার স্টাইলে একদম সাইজ কইরা দিছিলো <Name>,0,0,0
এতো ভালো লাগলো বলে শেষ করা যাবেনা নিশো ভাই মানেই ভিন্ন কিছু,এতো ভালো লাগলো বলে শেষ করা যাবেনা  তপতী বোন মানেই ভিন্ন কিছু,['নিশো '],0,0,1,1,এতো ভালো লাগলো বলে শেষ করা যাবেনা নিশো <Gender> মানেই ভিন্ন কিছু,এতো ভালো লাগলো বলে শেষ করা যাবেনা <Name> <Gender> মানেই ভিন্ন কিছু,0,0,1
সাংবাদিক ছবি তুলতে গেলে তাকে ক্ষুধার্ত ভেবে খাবার এগিয়ে দিচ্ছে যুদ্ধবিদ্ধস্থ সিরিয়ার নিস্পাপ বাচ্চাটি,মহিলা সাংবাদিক ছবি তুলতে গেলে তাকে ক্ষুধার্ত ভেবে খাবার এগিয়ে দিচ্ছে যুদ্ধবিদ্ধস্থ সিরিয়ার নিস্পাপ বাচ্চাটি,[],0,0,1,1,<Gender> ছবি তুলতে গেলে তাকে ক্ষুধার্ত ভেবে খাবার এগিয়ে দিচ্ছে যুদ্ধবিদ্ধস্থ সিরিয়ার নিস্পাপ বাচ্চাটি,<Gender> ছবি তুলতে গেলে তাকে ক্ষুধার্ত ভেবে খাবার এগিয়ে দিচ্ছে যুদ্ধবিদ্ধস্থ সিরিয়ার নিস্পাপ বাচ্চাটি,1,1,1
"হুজুর আমার দিকে তাকিয়ে বলছে ‘নাম দেন, কি নামে জবেহ হবে?’","হুজুরাইন আমার দিকে তাকিয়ে বলছে ‘নাম দেন ,  কি নামে জবেহ হবে?’",[],0,1,0,1,"<Gender> আমার দিকে তাকিয়ে বলছে ‘নাম দেন, কি নামে জবেহ হবে?’","<Gender> আমার দিকে তাকিয়ে বলছে ‘নাম দেন, কি নামে জবেহ হবে?’",0,1,1
এক কথায় অসাধারণভালো তো হতেই হবে নিশো ভাই বলে কথাআপনারা কি বলেন,এক কথায় অসাধারণভালো তো হতেই হবে  আয়েশা  বোন বলে কথাআপনারা কি বলেন,['নিশো'],0,0,1,1,এক কথায় অসাধারণভালো তো হতেই হবে নিশো <Gender> বলে কথাআপনারা কি বলেন,এক কথায় অসাধারণভালো তো হতেই হবে <Name> <Gender> বলে কথাআপনারা কি বলেন,0,0,0
নিশো ভাই আর তানজিন তিশা আপু কে দারুণ লাগতেছে,জাহান  আফা আর  রামকুমার  ভাইয়া কে দারুণ লাগতেছে,"['নিশো', 'তানজিন তিশা']",0,0,1,1,নিশো <Gender> আর তানজিন তিশা <Gender> কে দারুণ লাগতেছে,<Name> <Gender> আর <Name>  <Gender> কে দারুণ লাগতেছে,0,0,0
মায়ের ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগল,বাবার ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগলিনী,['পাগলিনী'],0,0,1,1,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,1,1,1
মায়ের ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগল,বাবার ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগলী,[],0,0,1,1,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,1,1,1
মায়ের ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগল,বাপের ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা পাগলী,[],0,0,1,1,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,<Gender> ডায়লগ টা দারুন তুমি না তোমার পুরো ঘুষটিটা <Gender>,1,1,1
মহান রব আমাদের হেফাজত করুক এবং খেদমত করার তৌফিক দান করুক।,মহতী রব আমাদের হেফাজত করুক এবং খেদমত করার তৌফিক দান করুক ।,[],0,0,1,1,<Gender> রব আমাদের হেফাজত করুক এবং খেদমত করার তৌফিক দান করুক।,<Gender> রব আমাদের হেফাজত করুক এবং খেদমত করার তৌফিক দান করুক।,1,1,1
এরকম ভালোবাসা সত্যি অসাধারণ আরিয়ান ভাইকে অসংখ্য ধন্যবাদ,এরকম ভালোবাসা সত্যি অসাধারণ  অন্তরা  বোনকে অসংখ্য ধন্যবাদ,['আরিয়ান'],0,0,1,1,এরকম ভালোবাসা সত্যি অসাধারণ আরিয়ান <Gender> অসংখ্য ধন্যবাদ,এরকম ভালোবাসা সত্যি অসাধারণ <Name> <Gender> অসংখ্য ধন্যবাদ,0,0,0
"আমার আম্মা উত্তর দিয়েছিল, “মৃত্যুর আগে হয়তো শিখায়ে গেসে”","আমার আব্বা উত্তর দিয়েছিল ,  “মৃত্যুর আগে হয়তো শিখায়ে গেসে”",[],0,0,1,1,"আমার <Gender> উত্তর দিয়েছিল, “মৃত্যুর আগে হয়তো শিখায়ে গেসে”","আমার <Gender> উত্তর দিয়েছিল, “মৃত্যুর আগে হয়তো শিখায়ে গেসে”",0,0,0
ডাক্তার দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,ডাক্তারনী দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,[],0,0,1,1,<Gender> দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,<Gender> দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,1,1,1
ডাক্তার দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,মহিলা ডাক্তার দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,[],0,0,1,1,<Gender> দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,<Gender> দেখাবো নাকি ইগ্নর করবো বুঝতে পারছি না,1,1,1
শামীম ভাইয়ের এত সুন্দর অভিনয় মুগ্ধ করার মত,হাবিবা  বোনের এত সুন্দর অভিনয় মুগ্ধ করার মত,['শামীম'],0,1,0,1,শামীম ভাইয়ের এত <Gender> অভিনয় মুগ্ধ করার মত,<Name> ভাইয়ের এত <Gender> অভিনয় মুগ্ধ করার মত,1,0,1
নিশো ভাইয়ের বাইক চালানো টা অসাধারণ ছিল,তপতী বোনের বাইক চালানো টা অসাধারণ ছিল,['নিশো '],0,0,1,1,নিশো ভাইয়ের বাইক চালানো টা অসাধারণ ছিল,<Name> ভাইয়ের বাইক চালানো টা অসাধারণ ছিল,0,0,0
মাশা আল্লাহ নামাজের সিন টা ভালো লাগলো ধন্যবাদ ওমি ভাই,মাশা আল্লাহ নামাজের সিন টা ভালো লাগলো ধন্যবাদ  লক্ষী  বোন,['ওমি'],0,0,1,1,মাশা আল্লাহ নামাজের সিন টা ভালো লাগলো ধন্যবাদ ওমি <Gender>,মাশা আল্লাহ নামাজের সিন টা ভালো লাগলো ধন্যবাদ <Name> <Gender>,0,0,0
নিশো ভাই ছাড়া নাটক দেখিনা আমার প্রিয় অভিনেতা নিশো ভাই,সাহানা  বোন ছাড়া নাটক দেখিনা আমার প্রিয় অভিনেত্রী  সাহানা  বোন,"['নিশো','নিশো ']",0,0,1,1,নিশো <Gender> ছাড়া নাটক দেখিনা আমার <Gender> <Gender> নিশো <Gender>,<Name> <Gender> ছাড়া নাটক দেখিনা আমার <Gender> <Gender> <Name> <Gender>,0,0,0
সাব্বাস দেশ নেএী বেগম খালেদা জিয়া আপনার ভয়ে তারা কত কিছু করছে কোন লাভ না। আল্লাহ আপনাকে বাচাবে ইনশাল্লাহ।,সাব্বাস দেশ নেতা  হাবিবা  আপনার ভয়ে তারা কত কিছু করছে কোন লাভ না ।  আল্লাহ আপনাকে বাচাবে ইনশাল্লাহ ।,['বেগম খালেদা জিয়া'],0,1,0,1,সাব্বাস দেশ নেএী <Gender> খালেদা জিয়া আপনার ভয়ে তারা কত কিছু করছে কোন লাভ না। আল্লাহ আপনাকে বাচাবে ইনশাল্লাহ।,সাব্বাস দেশ নেএী <Gender> <Name>  আপনার ভয়ে তারা কত কিছু করছে কোন লাভ না। আল্লাহ আপনাকে বাচাবে ইনশাল্লাহ।,1,1,1
দুই মেয়ে বারান্দা দিয়ে তাকিয়ে আছে রাস্তার দিকে,দুই ছেলে বারান্দা দিয়ে তাকিয়ে আছে রাস্তার দিকে,[],0,0,1,1,দুই <Gender> বারান্দা দিয়ে তাকিয়ে আছে রাস্তার দিকে,দুই <Gender> বারান্দা দিয়ে তাকিয়ে আছে রাস্তার দিকে,0,0,0
বাবা মা ভালো হলে সন্তান ও ভালো হবে,মা বাপ ভালো হলে  সন্ত ান ও ভালো হবে,[],0,0,1,1,<Gender> <Gender> ভালো হলে সন্তান ও ভালো হবে,<Gender> <Gender> ভালো হলে সন্তান ও ভালো হবে,1,1,1
কয়েকদিন আগে বিদেশ থেকে আমার এক বন্ধু এসেছে,কয়েকদিন আগে বিদেশ থেকে আমার এক বান্ধবী এসেছে,[],0,0,1,1,কয়েকদিন আগে বিদেশ থেকে আমার এক <Gender> এসেছে,কয়েকদিন আগে বিদেশ থেকে আমার এক <Gender> এসেছে,0,0,0
আলিয়ান ভাই যেখানে ভালো নাটক সেখানে আর অপুরব ভাই তেো বস,সাহানা  বোন যেখানে ভালো নাটক সেখানে আর  হাবিবা বোন তেো বস,"['আলিয়ান','অপুরব ']",0,0,1,1,আলিয়ান <Gender> যেখানে ভালো নাটক সেখানে আর অপুরব <Gender> তেো বস,<Name> <Gender> যেখানে ভালো নাটক সেখানে আর <Name> <Gender> তেো বস,0,0,0
